Brightness,Greenness,Wetness,Label
1511.1367,-161.557,-1233.8628,1
1511.1367,-161.557,-1233.8628,1
1489.0659,-184.2985,-1272.6152,1
1592.515,-195.2233,-1262.2257,1
1848.5175,-281.1552,-1480.8861,1
1937.6565,-291.524,-1626.8519,1
1754.4419,-174.9527,-1467.8041,1
1697.6053,-173.701,-1349.2115,1
1478.9612,-80.2342,-1103.7361,1
1780.0731,-308.2012,-1540.6158,1
2151.9363,-438.0679,-1931.3734,1
2004.8662,-371.162,-1799.1641,1
1723.21,-138.594,-1452.2548,1
1949.4182,-371.2688,-1841.847,1
1529.5414,-182.1528,-1349.0195,1
1456.9036,-260.307,-1306.4272,1
1428.109,-296.5557,-1272.081,1
1373.3882,-180.6465,-1157.2103,1
1543.1923,-201.0567,-1298.8379,1
1632.5856,-244.4125,-1339.7712,1
1716.2854,-204.3249,-1406.2224,1
1885.5701,-253.3239,-1619.5511,1
1736.7627,-266.4154,-1513.448,1
1230.2728,-188.5677,-1090.2072,1
1357.864,-240.3157,-1181.9836,1
1763.2628,-363.2614,-1508.616,1
1722.0803,-276.8141,-1391.5514,1
1684.9105,-311.5133,-1476.733,1
1772.6123,-368.7128,-1436.6207,1
1710.1505,-197.1321,-1356.7115,1
1912.0042,-251.1352,-1566.8795,1
1883.0039,-217.1777,-1586.8612,1
1878.9469,-225.2323,-1579.1721,1
1640.9438,-141.4837,-1334.8839,1
1748.7751,-210.771,-1392.6556,1
1876.8298,-226.6158,-1551.9514,1
2010.7659,-239.6416,-1596.9563,1
1859.4188,-281.3542,-1591.2588,1
1753.4894,-307.2027,-1483.7725,1
1492.4264,-227.3146,-1305.3812,1
1588.0236,-291.9684,-1335.3147,1
1568.6937,-256.9842,-1296.9626,1
1540.2856,-189.1714,-1259.9341,1
1725.606,-281.7962,-1366.7913,1
1705.0317,-274.927,-1416.5107,1
1738.6844,-258.0034,-1474.0443,1
1689.5104,-224.3233,-1373.0126,1
1725.118,-253.8385,-1395.8145,1
1749.268,-256.5704,-1430.8885,1
1694.233,-308.4971,-1296.3966,1
1166.1829,-197.2089,-967.0916,1
1350.8593,-259.3929,-1068.1029,1
1267.9884,-196.1235,-1022.9076,1
1233.9312,-148.5839,-974.7857,1
1416.987,-174.1689,-1179.6853,1
1416.987,-174.1689,-1179.6853,1
1707.514,-212.1004,-1388.3579,1
1993.9232,-294.3715,-1687.0793,1
2077.889,-336.2405,-1826.9866,1
1709.1548,-252.1591,-1441.9702,1
1493.777,-242.5027,-1377.9133,1
1382.8446,-220.1185,-1201.1307,1
1638.8975,-231.7715,-1420.1722,1
1525.9113,-217.109,-1385.3143,1
1641.2004,-223.8216,-1356.265,1
1860.7083,-284.8181,-1675.4902,1
2100.7441,-370.956,-1843.6902,1
1699.2968,-275.661,-1480.2295,1
1311.9895,-228.1159,-1175.7456,1
1311.0215,-228.8474,-1068.382,1
1298.77,-154.1184,-1016.2025,1
1502.4434,-183.2009,-1237.773,1
1743.5558,-238.6793,-1497.1212,1
1815.8843,-241.3874,-1474.5653,1
1853.8112,-244.5326,-1587.6382,1
1708.023,-323.3682,-1435.9253,1
1500.7166,-256.2768,-1322.9843,1
1698.0573,-349.696,-1434.0768,1
1706.7883,-241.7229,-1449.3091,1
1764.9021,-306.536,-1552.2892,1
1664.174,-284.7492,-1483.6627,1
1836.366,-306.094,-1540.9241,1
2046.433,-322.8914,-1720.5734,1
1891.4757,-260.8564,-1570.418,1
1675.4756,-213.06,-1433.455,1
1540.5913,-210.0723,-1272.45,1
1533.5608,-114.7058,-1211.1406,1
1764.117,-199.5721,-1455.1425,1
1860.1093,-238.4435,-1583.7662,1
1784.8909,-243.8307,-1416.6399,1
1692.213,-214.9735,-1402.1105,1
1625.4652,-242.935,-1399.9718,1
1561.2607,-178.2245,-1204.9835,1
1541.3164,-185.1224,-1322.6664,1
1618.223,-216.971,-1363.1072,1
1659.193,-257.1708,-1458.3737,1
1724.7418,-311.5672,-1521.4044,1
1727.5804,-247.7587,-1434.5896,1
1774.0472,-247.088,-1438.348,1
1898.6377,-188.471,-1517.0605,1
1972.6073,-262.038,-1660.2665,1
1962.0312,-342.2305,-1665.9199,1
1660.9781,-274.5602,-1335.1621,1
1453.1401,-224.4003,-1187.0161,1
1805.2313,-301.7697,-1427.5725,1
1706.5554,-300.3354,-1369.1676,1
1765.5856,-340.7625,-1413.2396,1
1592.8588,-287.7817,-1314.1687,1
1693.3994,-248.3329,-1391.8798,1
1693.3994,-248.3329,-1391.8798,1
1663.8976,-213.896,-1414.4276,1
1481.4393,-216.0121,-1285.7909,1
1200.8182,-144.033,-990.851,1
1727.992,-214.5099,-1476.9303,1
1701.2242,-289.0053,-1512.7948,1
1564.8654,-247.2606,-1319.7443,1
1696.2146,-203.5261,-1396.7722,1
1568.0358,-254.8334,-1372.438,1
1872.1936,-262.7696,-1556.4167,1
1895.4214,-343.8604,-1790.2565,1
1677.7166,-264.971,-1519.2278,1
1357.6179,-220.9889,-1219.9098,1
1302.7681,-243.2964,-1113.4825,1
1408.5562,-216.3547,-1035.9666,1
1517.5647,-207.669,-1182.9866,1
1675.6215,-210.0012,-1391.1123,1
1951.2219,-315.3836,-1640.45,1
1840.121,-330.8389,-1665.4463,1
1990.7969,-294.8427,-1765.4271,1
1823.2198,-306.1734,-1599.6191,1
1579.825,-275.1949,-1394.4932,1
1459.973,-223.5408,-1333.5598,1
1538.5885,-228.8466,-1278.7064,1
1752.9609,-328.7853,-1496.818,1
1778.5367,-300.1545,-1498.7921,1
1740.2148,-219.898,-1449.5087,1
1758.0013,-183.4965,-1450.2417,1
1807.5957,-223.9751,-1505.1146,1
1910.8798,-229.5324,-1639.9042,1
1782.3726,-241.2031,-1438.0048,1
1725.356,-201.7925,-1450.5483,1
1760.2694,-277.2077,-1444.1548,1
1684.9524,-144.2271,-1349.6796,1
1800.8624,-191.3311,-1431.3873,1
1821.7252,-258.3998,-1474.3552,1
1877.6898,-316.0828,-1475.4583,1
1709.0908,-239.0277,-1433.3802,1
1954.3147,-382.9163,-1712.9672,1
1868.2947,-290.1076,-1623.7742,1
1842.1934,-303.223,-1631.9716,1
1829.836,-313.2605,-1599.0247,1
1717.7943,-209.4804,-1441.2383,1
1909.989,-336.4616,-1445.3772,1
1960.5685,-271.8491,-1577.0046,1
1857.3422,-193.3397,-1526.7426,1
1944.7406,-288.0894,-1633.0492,1
1653.9235,-207.7254,-1354.6552,1
1696.791,-281.7014,-1378.1866,1
1743.191,-263.7917,-1425.7657,1
1472.3638,-129.066,-1160.7523,1
1472.9604,-121.6336,-1136.5044,1
1666.9102,-243.2171,-1361.644,1
1564.1805,-201.2782,-1345.4961,1
1564.1805,-201.2782,-1345.4961,1
1285.0616,-223.3492,-1064.2222,1
1212.183,-196.8994,-1011.7565,1
1433.9176,-308.1626,-1140.9159,1
1730.9816,-256.1548,-1470.5483,1
1671.5774,-283.2745,-1462.7563,1
1565.4211,-227.4629,-1379.6992,1
1820.2719,-282.9004,-1536.5132,1
1855.9297,-292.0197,-1511.4872,1
1964.127,-273.4131,-1561.6677,1
1539.5231,-284.3923,-1359.0571,1
1395.4718,-258.1242,-1228.253,1
1081.9749,-164.1549,-956.4945,1
1386.4381,-233.0546,-1196.8179,1
1409.8108,-132.7413,-1135.0107,1
1841.9594,-263.8042,-1495.764,1
1777.8247,-243.1879,-1495.9397,1
1860.3241,-245.9755,-1574.5771,1
1981.696,-383.5448,-1855.5199,1
2022.852,-337.4627,-1786.2892,1
1580.9954,-254.3421,-1406.0206,1
1371.647,-207.7315,-1133.918,1
1302.7236,-259.5837,-1145.5026,1
1445.2515,-148.5632,-1138.321,1
1767.9266,-254.5068,-1493.045,1
1773.7675,-216.6394,-1485.4019,1
1716.3439,-181.9239,-1389.8717,1
1787.2719,-227.1504,-1378.3251,1
1853.1923,-226.8724,-1545.5221,1
1964.0153,-186.5224,-1543.7906,1
1955.6511,-201.0679,-1567.8419,1
2066.1477,-319.5076,-1721.1886,1
1651.9038,-200.0126,-1386.9467,1
1446.5883,-222.2422,-1189.0399,1
1392.2094,-163.3888,-1103.2546,1
1600.6788,-200.881,-1295.4908,1
1891.4323,-337.2111,-1526.3771,1
1796.7858,-302.5041,-1530.7181,1
1919.4993,-315.4973,-1750.5015,1
1604.9302,-253.123,-1400.0033,1
1514.4952,-200.5844,-1285.8466,1
1847.0055,-260.3433,-1497.5282,1
1876.0112,-277.1652,-1649.4845,1
1776.371,-221.7722,-1440.1434,1
1840.5687,-204.694,-1477.0089,1
1829.5101,-215.4924,-1415.931,1
1758.4402,-199.9131,-1464.819,1
1631.7024,-176.8651,-1278.2935,1
1654.4055,-171.4353,-1345.7502,1
1620.5038,-230.5878,-1363.8053,1
1574.2379,-185.8141,-1190.7979,1
1810.8271,-285.3604,-1399.6481,1
1862.0786,-287.7415,-1475.3094,1
1656.2676,-196.719,-1359.5674,1
1600.0048,-238.2456,-1300.5413,1
1600.0048,-238.2456,-1300.5413,1
1747.8759,-335.8448,-1428.9272,1
1734.7892,-335.4336,-1389.1115,1
1771.2865,-231.0041,-1513.9917,1
1583.2188,-176.4609,-1324.8542,1
1671.0629,-274.2242,-1417.1497,1
1729.7643,-297.0407,-1528.2023,1
1765.5273,-231.0331,-1480.7172,1
1813.9625,-229.1003,-1547.3022,1
1569.9622,-256.5921,-1331.5724,1
1490.9813,-232.1994,-1305.289,1
1589.2797,-372.3263,-1484.5214,1
1680.2653,-350.5376,-1462.0513,1
1653.261,-176.523,-1341.0706,1
2120.1274,-297.7584,-1698.9156,1
1913.9854,-240.9229,-1474.3212,1
1893.6632,-195.0751,-1570.764,1
1966.3455,-331.2288,-1774.5344,1
1617.8429,-196.8678,-1456.4694,1
1303.1635,-267.9354,-1217.726,1
1109.3827,-61.7936,-905.8616,1
1467.4966,-287.1682,-1249.0388,1
1640.2094,-161.4552,-1336.4451,1
1918.4886,-312.0819,-1682.8229,1
1906.3365,-189.5741,-1541.8289,1
1938.1556,-258.7186,-1597.4106,1
1855.4324,-214.4569,-1554.2074,1
1985.848,-326.6665,-1569.1143,1
2106.1753,-238.6792,-1635.9261,1
2166.2383,-291.1073,-1821.7712,1
1902.4408,-251.3345,-1620.6422,1
1523.6738,-178.9953,-1180.8387,1
1514.7076,-192.6264,-1149.4218,1
1482.5555,-304.4621,-1224.9065,1
1358.9286,-169.1884,-1133.4083,1
1616.2239,-208.7091,-1351.8627,1
1722.1497,-287.8566,-1379.682,1
1641.49,-262.1707,-1380.3307,1
1476.2815,-240.1367,-1237.166,1
1784.1034,-342.5412,-1427.2751,1
1896.1443,-291.5269,-1536.5143,1
1754.4078,-278.7444,-1319.4348,1
1666.3212,-166.3536,-1328.991,1
1787.4,-209.8164,-1383.476,1
1805.5195,-222.9018,-1475.756,1
1857.2244,-276.0603,-1567.8955,1
1831.0667,-290.4663,-1532.4976,1
1672.4075,-212.4191,-1326.7079,1
1707.3448,-226.3379,-1350.8176,1
1813.6772,-207.0776,-1422.4545,1
1809.5769,-236.3314,-1429.0292,1
1787.4521,-223.6952,-1388.8376,1
1535.7988,-160.9986,-1306.1794,1
1654.751,-211.1586,-1291.3615,1
1631.4252,-252.3626,-1352.2762,1
1631.4252,-252.3626,-1352.2762,1
1680.883,-216.3825,-1372.4075,1
1605.1016,-204.1076,-1246.008,1
1801.5566,-295.6605,-1470.7264,1
1714.8612,-297.9705,-1528.312,1
1780.4303,-270.2877,-1463.7719,1
1877.0457,-279.3559,-1630.8431,1
2027.9109,-316.9584,-1603.117,1
1970.7318,-374.782,-1751.3007,1
1760.4427,-353.7846,-1590.092,1
1655.5985,-239.4476,-1293.2468,1
1747.3715,-180.4277,-1366.9272,1
1966.5927,-235.4458,-1560.7657,1
1916.6986,-253.8612,-1559.6656,1
1930.5323,-282.0228,-1663.803,1
1742.0042,-285.7499,-1556.7712,1
1454.1713,-228.8888,-1259.8693,1
1407.2614,-285.2974,-1299.4585,1
1403.4186,-228.5811,-1171.4247,1
1782.7128,-283.2294,-1477.0442,1
1883.7819,-183.5212,-1491.982,1
2029.9355,-295.2964,-1723.2295,1
1958.1304,-247.241,-1675.3081,1
1850.9208,-176.3838,-1520.9518,1
1850.0165,-226.0232,-1546.2445,1
2014.622,-331.7061,-1715.5012,1
2049.1216,-272.5421,-1723.0287,1
1881.9144,-280.6502,-1560.9812,1
1438.8354,-139.2526,-1197.3323,1
1428.1165,-216.991,-1194.8793,1
1520.0977,-219.5011,-1266.1929,1
1609.2623,-393.3788,-1380.3484,1
1457.7054,-216.8129,-1179.089,1
1842.0576,-342.1654,-1582.8549,1
1872.8652,-359.3087,-1453.486,1
1420.9551,-135.0789,-1142.7041,1
1588.3516,-271.2097,-1312.8835,1
1685.8857,-262.0841,-1416.3169,1
1432.3181,-140.5405,-1167.8025,1
1525.1926,-152.5417,-1175.6633,1
1759.6982,-200.1236,-1363.5221,1
1738.9377,-210.257,-1406.0525,1
1769.5631,-239.268,-1462.2234,1
1638.5059,-202.8932,-1423.1497,1
1589.1417,-141.2175,-1287.1304,1
1527.213,-197.7642,-1173.6274,1
1698.8021,-257.6574,-1252.8,1
1658.9073,-171.4608,-1266.3104,1
1758.8395,-171.2342,-1413.955,1
1867.1067,-216.0242,-1483.8696,1
1765.9967,-241.6206,-1466.8363,1
1996.79,-297.9758,-1630.042,1
1890.9541,-311.2478,-1639.0112,1
1890.9541,-311.2478,-1639.0112,1
1747.8116,-230.0158,-1478.1892,1
1884.5985,-287.9075,-1497.2458,1
1732.7291,-245.7466,-1407.7483,1
1501.414,-217.4596,-1365.994,1
1783.4869,-269.4914,-1507.0142,1
1950.2513,-263.2657,-1667.7329,1
1819.2773,-216.5656,-1517.5942,1
1581.4694,-178.9587,-1352.5322,1
1609.6515,-219.7443,-1364.2885,1
1568.3604,-270.0049,-1218.8494,1
1669.4954,-185.325,-1261.2227,1
1658.4865,-233.9074,-1289.5702,1
1705.9948,-221.7982,-1327.695,1
1860.8313,-303.221,-1721.6787,1
1774.5565,-322.2839,-1597.5168,1
1404.9218,-203.3265,-1212.973,1
1378.1237,-196.5609,-1174.5052,1
1522.9146,-250.5193,-1344.8757,1
1793.4941,-248.1821,-1538.3221,1
1780.2781,-257.0932,-1536.6301,1
2047.9626,-305.1509,-1516.4725,1
1895.5586,-311.9493,-1706.3944,1
1743.6953,-208.3653,-1397.0917,1
1657.5441,-198.0678,-1366.9058,1
1894.4354,-315.0989,-1553.7365,1
1901.549,-250.9387,-1593.1045,1
1661.1235,-204.713,-1364.7068,1
1496.2948,-228.1481,-1226.0856,1
1646.8735,-254.87,-1348.8971,1
1703.7677,-292.2133,-1397.1107,1
1450.6982,-249.7905,-1163.8574,1
1568.0634,-223.9116,-1335.4775,1
1963.7155,-379.5677,-1727.3306,1
1548.7252,-181.8206,-1221.3042,1
1217.6309,-158.7702,-957.5672,1
1394.3956,-213.6293,-1143.2273,1
1486.9167,-128.9491,-1167.7429,1
1450.8344,-221.0018,-1172.3885,1
1664.8628,-228.616,-1274.389,1
1680.3605,-226.0953,-1412.0948,1
1717.08,-249.4308,-1433.5043,1
1637.215,-263.8401,-1436.6003,1
1378.3962,-166.4965,-1128.831,1
1410.707,-189.3289,-1098.7555,1
1504.4738,-289.4362,-1033.6759,1
1734.2091,-259.5701,-1390.2498,1
1915.4989,-283.3745,-1537.7476,1
1980.7478,-325.5466,-1555.5616,1
1863.9631,-200.056,-1525.7612,1
2019.9745,-307.7852,-1756.3759,1
2025.8741,-310.8072,-1809.731,1
1761.965,-248.8777,-1573.2311,1
1945.269,-282.0798,-1685.4888,1
1848.3693,-157.2699,-1372.174,1
1572.7122,-164.4404,-1251.9696,1
1706.6508,-308.1615,-1507.1039,1
1961.4468,-271.6666,-1636.2552,1
2028.3206,-276.5847,-1660.2316,1
1617.79,-221.4814,-1401.0176,1
1685.6298,-291.3625,-1426.2073,1
1549.2351,-201.9217,-1257.934,1
1695.0625,-302.7658,-1260.6564,1
1708.867,-311.973,-1256.1663,1
1610.8344,-263.9344,-1455.7664,1
1983.0133,-368.0088,-1703.8112,1
2004.8044,-410.0773,-1868.0612,1
1646.2178,-261.8806,-1503.2354,1
1553.6133,-259.1084,-1378.7103,1
1664.3405,-234.0243,-1373.1118,1
1823.2863,-243.7069,-1549.9622,1
2277.9644,-380.4487,-2082.6716,1
2084.715,-366.3592,-1924.2845,1
1880.2855,-229.9581,-1588.0684,1
1653.907,-234.4539,-1453.1355,1
1784.6707,-237.3828,-1464.5378,1
1643.9213,-279.5418,-1481.4865,1
1861.0951,-268.9593,-1566.4058,1
1882.7072,-295.0121,-1529.614,1
1560.1407,-212.7291,-1284.1586,1
1474.9205,-171.5105,-1145.3854,1
1497.316,-187.0576,-1251.7959,1
1382.5764,-250.3455,-1245.6656,1
1442.2058,-264.309,-1189.124,1
1759.165,-450.8571,-1594.8352,1
1745.0001,-338.3729,-1514.099,1
1372.2996,-173.4183,-1127.2415,1
1475.9076,-258.374,-1228.7389,1
1719.6719,-302.1727,-1310.2175,1
1747.7566,-253.6003,-1367.7039,1
1805.49,-275.8368,-1473.4331,1
1813.8326,-245.0992,-1470.8387,1
1831.467,-289.2963,-1551.0006,1
1761.2607,-222.6338,-1365.9205,1
1761.1583,-315.4305,-1500.2762,1
1546.8944,-179.8856,-1219.609,1
1626.4896,-218.827,-1337.4238,1
1630.2994,-184.6984,-1294.6888,1
1965.5793,-263.559,-1615.6978,1
1987.4493,-218.2264,-1619.9385,1
1893.9565,-204.8851,-1583.4163,1
1927.9601,-298.1014,-1672.6488,1
1989.4508,-348.4061,-1808.3491,1
1816.9536,-288.1902,-1575.0767,1
1618.1794,-239.8232,-1324.252,1
1805.7878,-232.0933,-1531.9999,1
1844.1696,-217.3423,-1297.3464,1
1634.931,-157.8327,-1208.2073,1
1923.3307,-232.4253,-1591.6655,1
2058.2842,-260.4699,-1750.7147,1
1888.8445,-319.6107,-1671.8069,1
1621.0181,-306.3264,-1449.7393,1
1489.0927,-242.3307,-1296.2964,1
1347.5417,-174.6772,-1135.7188,1
1604.8417,-242.0784,-1303.0781,1
1479.7535,-176.2861,-1194.8098,1
1848.5118,-360.2727,-1539.0361,1
2117.3372,-331.4504,-1908.9274,1
1923.152,-346.9353,-1742.784,1
1547.3746,-140.5201,-1280.8044,1
1874.4681,-352.0996,-1653.1265,1
1860.2222,-213.5117,-1522.6929,1
2362.8362,-328.0527,-1922.623,1
2472.7131,-381.56,-2208.9126,1
1862.7483,-277.7478,-1653.0391,1
1589.2223,-261.2075,-1375.651,1
1635.7505,-294.9508,-1437.7878,1
1790.3169,-290.1376,-1483.7566,1
1633.1544,-256.8179,-1410.4622,1
1823.9965,-343.9287,-1567.168,1
1580.3741,-172.6829,-1276.3943,1
1723.4086,-317.0792,-1420.9963,1
1684.1523,-366.2533,-1318.7217,1
1569.5271,-318.438,-1294.4575,1
1632.1594,-388.4564,-1391.1462,1
1441.0519,-253.7274,-1229.076,1
1581.8594,-299.5943,-1430.3553,1
1655.6733,-317.2987,-1430.5204,1
1615.1022,-356.3438,-1281.2937,1
1786.4492,-390.6322,-1450.6931,1
1891.9677,-293.2681,-1555.7688,1
1886.2167,-278.384,-1581.699,1
1906.494,-211.608,-1558.0972,1
1814.6876,-134.9248,-1380.7969,1
1905.2211,-222.9617,-1446.848,1
1730.9506,-161.4247,-1318.404,1
1776.0557,-186.8633,-1450.804,1
1827.8455,-185.4772,-1431.6378,1
1896.496,-242.2543,-1543.546,1
2013.3398,-295.7539,-1577.9592,1
2061.0063,-226.02,-1703.3789,1
2101.858,-275.4117,-1715.1793,1
2010.5106,-266.2684,-1676.1267,1
1879.4453,-257.1096,-1655.1179,1
1840.0388,-329.817,-1642.8066,1
1738.7716,-315.4089,-1552.4066,1
1667.6477,-224.5411,-1383.7585,1
1879.8817,-267.6823,-1539.4731,1
1995.8923,-256.0555,-1600.0034,1
1960.0222,-250.2589,-1400.0928,1
2019.0228,-276.8202,-1519.9211,1
1971.3452,-232.4663,-1724.3029,1
2003.6326,-357.6305,-1792.0435,1
1695.6432,-277.737,-1485.3477,1
1506.2777,-306.1388,-1354.4252,1
1611.988,-264.7991,-1336.6287,1
1565.1288,-193.3159,-1198.5465,1
1433.19,-163.0997,-1188.1901,1
1968.2565,-336.8143,-1741.1235,1
2140.8691,-357.4677,-1864.238,1
1794.3237,-345.4998,-1615.9287,1
1489.1545,-181.9035,-1312.6045,1
1629.1207,-257.566,-1417.3109,1
1616.8827,-71.1055,-1263.2451,1
2016.5587,-241.769,-1670.373,1
1474.0707,-110.2698,-1198.7725,1
1118.6442,-125.2118,-910.3453,1
1202.6877,-170.4437,-902.181,1
1372.9924,-171.3285,-1157.6064,1
1459.669,-208.7053,-1244.7762,1
1446.6869,-249.9311,-1189.9344,1
1644.954,-252.7046,-1375.5111,1
1615.7573,-297.4976,-1380.4702,1
1544.0295,-210.267,-1250.8613,1
1513.0115,-217.0173,-1288.2491,1
1520.1715,-234.1034,-1257.329,1
1871.3158,-483.9545,-1506.441,1
1693.3419,-266.3567,-1392.8092,1
1774.6477,-312.6565,-1538.409,1
1887.4946,-375.7183,-1656.4146,1
1737.3602,-292.3554,-1516.6757,1
1718.9384,-358.1754,-1517.6438,1
1716.7644,-215.1542,-1451.9148,1
1903.2255,-254.8979,-1619.9316,1
1977.9924,-229.3865,-1628.0768,1
1856.2539,-153.7294,-1487.0051,1
1893.4313,-225.679,-1541.6085,1
1936.1632,-212.2405,-1564.1102,1
2050.7222,-191.2669,-1644.7742,1
2161.2317,-275.2283,-1728.8,1
1932.2709,-266.6788,-1676.6556,1
2002.493,-291.2642,-1717.6752,1
1993.2145,-312.7932,-1800.4095,1
1952.2085,-245.7839,-1694.0181,1
1746.1859,-225.8864,-1502.6123,1
1680.0095,-223.0398,-1345.1277,1
1600.1451,-232.8009,-1373.8478,1
1623.9403,-235.8789,-1430.3071,1
1769.759,-282.123,-1539.3375,1
1959.6038,-269.9162,-1698.9572,1
1971.561,-240.1291,-1639.9816,1
2115.7634,-311.3967,-1723.8427,1
1847.3839,-129.585,-1484.1191,1
1830.9456,-198.6755,-1514.797,1
1928.6261,-287.5253,-1640.1837,1
1732.9904,-228.8654,-1462.2511,1
1751.567,-301.7158,-1465.6381,1
1369.8398,-186.2991,-1227.1246,1
1456.577,-150.5708,-1096.5648,1
1980.6992,-385.9673,-1672.8569,1
2235.6113,-404.2481,-2026.8192,1
2056.049,-333.5486,-1834.6746,1
1578.7701,-279.46,-1459.8691,1
1531.6696,-258.3995,-1329.0033,1
1642.4781,-302.6711,-1404.1086,1
1584.9344,-152.5877,-1177.297,1
1381.9427,-196.9676,-1166.3743,1
1171.5273,-146.3438,-869.1031,1
1504.9182,-251.9026,-1199.1986,1
1703.8582,-336.8564,-1353.7083,1
1848.7272,-481.9246,-1387.2686,1
1559.8654,-258.6446,-1287.9554,1
1490.854,-249.7513,-1231.7106,1
1409.0756,-155.8273,-1152.3672,1
1618.9725,-262.5346,-1289.438,1
1652.888,-262.275,-1380.087,1
1583.6512,-285.5031,-1309.8843,1
1659.2035,-219.619,-1304.8485,1
1915.0837,-377.3327,-1672.0426,1
1838.4489,-248.4846,-1590.7573,1
2009.0582,-330.6362,-1771.0015,1
1966.6641,-308.9093,-1656.3925,1
1812.6549,-303.3263,-1607.4209,1
2013.7328,-400.6706,-1657.5944,1
2000.7028,-447.7708,-1784.6125,1
1914.3527,-264.4127,-1671.7205,1
2044.3833,-253.7538,-1698.6353,1
2052.2898,-289.3461,-1679.8461,1
1975.8616,-313.5543,-1564.1204,1
1857.5435,-380.4832,-1516.0519,1
1812.5269,-175.2442,-1458.3752,1
2289.49,-318.1014,-1906.7598,1
1907.321,-322.7073,-1673.4663,1
1793.0007,-310.7864,-1614.5472,1
1764.1497,-331.1059,-1576.5466,1
1581.9205,-227.7972,-1335.9272,1
1446.6031,-218.1789,-1246.2614,1
1373.7642,-189.1245,-1174.3746,1
1416.7745,-239.0219,-1222.9065,1
1565.3851,-262.1055,-1365.1207,1
1726.1696,-251.1201,-1500.8676,1
1717.9866,-214.8666,-1493.0837,1
1812.3097,-197.256,-1442.0369,1
1771.8359,-201.9888,-1399.085,1
1779.795,-231.2248,-1362.6425,1
1710.1758,-243.9517,-1499.9926,1
1875.9677,-283.9259,-1564.2343,1
1661.2733,-349.3954,-1420.0249,1
2013.4951,-398.6318,-1576.3536,1
2218.3105,-407.274,-1900.6967,1
2142.0752,-378.3736,-1946.1917,1
1675.3383,-268.0809,-1433.7788,1
1222.9974,-132.0392,-1004.8046,1
1365.5833,-187.9232,-1112.3809,1
1512.301,-212.4253,-1201.2472,1
1534.2023,-147.9257,-1184.6594,1
1524.4987,-218.5348,-1290.7806,1
1670.7024,-293.1395,-1389.2764,1
1705.8293,-263.6248,-1523.372,1
1703.7129,-234.2202,-1409.7538,1
1917.1072,-335.3201,-1527.5529,1
1649.0724,-290.2058,-1339.9464,1
1390.6532,-196.8321,-1173.0853,1
1769.9998,-337.8927,-1483.0789,1
2007.5554,-385.1491,-1636.9526,1
1892.8538,-304.9578,-1552.2491,1
1752.9615,-283.2216,-1491.9023,1
1708.0569,-254.9541,-1442.0587,1
1650.2944,-236.5849,-1453.8593,1
1930.436,-345.7452,-1698.1528,1
1925.924,-302.3412,-1677.0657,1
1862.8215,-235.4793,-1570.2396,1
1946.4648,-355.6654,-1753.7935,1
2064.8748,-284.0477,-1750.6583,1
2024.5177,-357.9921,-1737.3971,1
1766.6794,-215.5288,-1467.2496,1
1825.008,-195.6698,-1438.8146,1
1673.3154,-215.5907,-1429.0415,1
1460.0175,-193.6815,-1236.6042,1
1451.5652,-159.3518,-1233.3253,1
1621.6946,-144.4535,-1280.8525,1
1451.1238,-194.8331,-1243.1215,1
1427.5608,-182.6047,-1229.0726,1
1489.7915,-245.2258,-1268.9524,1
1501.1853,-231.3208,-1249.4395,1
1290.5424,-170.101,-1101.5598,1
1401.3568,-207.0557,-1153.5142,1
1533.3562,-303.9027,-1247.2625,1
1513.5754,-220.8103,-1242.3939,1
1724.0327,-248.1013,-1495.9769,1
1885.9302,-301.2786,-1601.1005,1
1767.3994,-247.4419,-1507.697,1
1704.8445,-212.0751,-1373.9941,1
1559.497,-144.9262,-1252.5139,1
1723.2596,-294.1436,-1451.8798,1
1701.7487,-244.5208,-1504.6022,1
1869.9908,-288.7424,-1640.878,1
1784.0573,-280.3952,-1471.75,1
1930.7639,-368.8424,-1622.147,1
2205.339,-346.7068,-1862.474,1
2008.1343,-297.6894,-1779.889,1
1247.3319,-156.6644,-1051.0656,1
1202.3876,-155.4319,-928.4842,1
1411.9103,-161.1641,-1082.5437,1
1624.8368,-199.5154,-1256.9827,1
1649.8416,-202.6246,-1249.3977,1
1927.0807,-226.3017,-1475.7808,1
1853.5342,-236.4621,-1553.6356,1
1899.4397,-311.3396,-1613.8881,1
1681.1221,-214.1757,-1343.7069,1
1713.4631,-272.9775,-1439.729,1
1722.0841,-326.9791,-1386.836,1
1647.9067,-266.1383,-1363.689,1
1987.1628,-355.5668,-1670.1779,1
1953.3905,-258.8559,-1617.9181,1
1823.0166,-319.5248,-1585.2721,1
1787.204,-352.8111,-1572.3888,1
1732.3383,-309.2812,-1470.9324,1
1685.2216,-280.693,-1474.7133,1
2053.3308,-358.8261,-1735.8073,1
1924.5585,-321.8639,-1803.2487,1
1985.7151,-342.372,-1760.3602,1
1886.3069,-379.7401,-1769.1807,1
1851.3007,-307.49,-1676.3383,1
1768.0812,-315.7965,-1527.0242,1
1522.5936,-186.2661,-1226.6792,1
1571.4893,-175.9228,-1247.2751,1
1559.7177,-177.8574,-1225.3553,1
1444.4644,-182.7533,-1133.2299,1
1573.2773,-193.7798,-1249.9937,1
1650.7814,-214.3225,-1355.4818,1
1446.278,-197.307,-1168.4229,1
